법정동코드	법정동명	폐지여부
4777037000	경상북도 영덕군 병곡면	존재
4777037021	경상북도 영덕군 병곡면 삼읍동	폐지
4777037022	경상북도 영덕군 병곡면 금곡동	폐지
4777037023	경상북도 영덕군 병곡면 백석동	폐지
4777037024	경상북도 영덕군 병곡면 병곡동	폐지
4777037025	경상북도 영덕군 병곡면 영동	폐지
4777037026	경상북도 영덕군 병곡면 거무역동	폐지
4777037027	경상북도 영덕군 병곡면 아곡동	폐지
4777037028	경상북도 영덕군 병곡면 원황동	폐지
4777037029	경상북도 영덕군 병곡면 이천동	폐지
4777037030	경상북도 영덕군 병곡면 각리동	폐지
4777037031	경상북도 영덕군 병곡면 사천동	폐지
4777037032	경상북도 영덕군 병곡면 신평동	폐지
4777037033	경상북도 영덕군 병곡면 송천동	폐지
4777037034	경상북도 영덕군 병곡면 휘리동	폐지
4777037035	경상북도 영덕군 병곡면 삼읍리	존재
4777037036	경상북도 영덕군 병곡면 금곡리	존재
4777037037	경상북도 영덕군 병곡면 백석리	존재
4777037038	경상북도 영덕군 병곡면 병곡리	존재
4777037039	경상북도 영덕군 병곡면 영리	존재
4777037040	경상북도 영덕군 병곡면 거무역리	존재
4777037041	경상북도 영덕군 병곡면 아곡리	존재
4777037042	경상북도 영덕군 병곡면 원황리	존재
4777037043	경상북도 영덕군 병곡면 이천리	존재
4777037044	경상북도 영덕군 병곡면 각리리	존재
4777037045	경상북도 영덕군 병곡면 사천리	존재
4777037046	경상북도 영덕군 병곡면 신평리	존재
4777037047	경상북도 영덕군 병곡면 송천리	존재
4777037048	경상북도 영덕군 병곡면 휘리리	폐지
4777037049	경상북도 영덕군 병곡면 덕천리	존재
4777038000	경상북도 영덕군 창수면	존재
4777038021	경상북도 영덕군 창수면 인량동	폐지
4777038022	경상북도 영덕군 창수면 가산동	폐지
4777038023	경상북도 영덕군 창수면 신기동	폐지
4777038024	경상북도 영덕군 창수면 신리동	폐지
4777038025	경상북도 영덕군 창수면 갈천동	폐지
4777038026	경상북도 영덕군 창수면 창수동	폐지
4777038027	경상북도 영덕군 창수면 미곡동	폐지
4777038028	경상북도 영덕군 창수면 오촌동	폐지
4777038029	경상북도 영덕군 창수면 삼계동	폐지
4777038030	경상북도 영덕군 창수면 수동	폐지
4777038031	경상북도 영덕군 창수면 인천동	폐지
4777038032	경상북도 영덕군 창수면 보림동	폐지
4777038033	경상북도 영덕군 창수면 백청동	폐지
4777038034	경상북도 영덕군 창수면 인량리	존재
4777038035	경상북도 영덕군 창수면 가산리	존재
4777038036	경상북도 영덕군 창수면 신기리	존재
4777038037	경상북도 영덕군 창수면 신리리	존재
4777038038	경상북도 영덕군 창수면 갈천리	존재
4777038039	경상북도 영덕군 창수면 창수리	존재
4777038040	경상북도 영덕군 창수면 미곡리	존재
4777038041	경상북도 영덕군 창수면 오촌리	존재
4777038042	경상북도 영덕군 창수면 삼계리	존재
4777038043	경상북도 영덕군 창수면 수리	존재
4777038044	경상북도 영덕군 창수면 인천리	존재
4777038045	경상북도 영덕군 창수면 보림리	존재
4777038046	경상북도 영덕군 창수면 백청리	존재
4778000000	경상북도 영일군	폐지
4778001000	경상북도 영일군 의창읍	폐지
4778001001	경상북도 영일군 의창읍 성내동	폐지
4778001002	경상북도 영일군 의창읍 매산동	폐지
4778001003	경상북도 영일군 의창읍 북송동	폐지
4778001004	경상북도 영일군 의창읍 마산동	폐지
4778001005	경상북도 영일군 의창읍 옥성동	폐지
4778001006	경상북도 영일군 의창읍 약성동	폐지
4778001007	경상북도 영일군 의창읍 학성동	폐지
4778001008	경상북도 영일군 의창읍 남성동	폐지
4778001009	경상북도 영일군 의창읍 중성동	폐지
4778001010	경상북도 영일군 의창읍 망천동	폐지
4778001011	경상북도 영일군 의창읍 남송동	폐지
4778001012	경상북도 영일군 의창읍 곡강동	폐지
4778001013	경상북도 영일군 의창읍 용한동	폐지
4778001014	경상북도 영일군 의창읍 우목동	폐지
4778001015	경상북도 영일군 의창읍 죽천동	폐지
4778001016	경상북도 영일군 의창읍 용곡동	폐지
4778001017	경상북도 영일군 의창읍 양백동	폐지
4778001018	경상북도 영일군 의창읍 덕성동	폐지
4778001019	경상북도 영일군 의창읍 덕장동	폐지
4778001020	경상북도 영일군 의창읍 용전동	폐지
4778001021	경상북도 영일군 의창읍 용천동	폐지
4778001022	경상북도 영일군 의창읍 금장동	폐지
4778001023	경상북도 영일군 의창읍 흥안동	폐지
4778001024	경상북도 영일군 의창읍 칠포동	폐지
4778001025	경상북도 영일군 의창읍 오도동	폐지
4778001026	경상북도 영일군 의창읍 초곡동	폐지
4778001027	경상북도 영일군 의창읍 성곡동	폐지
4778001028	경상북도 영일군 의창읍 학천동	폐지
4778001029	경상북도 영일군 의창읍 이인동	폐지
4778001030	경상북도 영일군 의창읍 대련동	폐지
4778003000	경상북도 영일군 연일면	폐지
4778003001	경상북도 영일군 연일면 생지동	폐지
4778003002	경상북도 영일군 연일면 괴정동	폐지
4778003003	경상북도 영일군 연일면 동문동	폐지
4778003004	경상북도 영일군 연일면 오천동	폐지
4778003005	경상북도 영일군 연일면 유강동	폐지
4778003006	경상북도 영일군 연일면 자명동	폐지
4778003007	경상북도 영일군 연일면 중명동	폐지
4778003008	경상북도 영일군 연일면 학전동	폐지
4778003009	경상북도 영일군 연일면 달전동	폐지
4778003010	경상북도 영일군 연일면 중단동	폐지
4778003011	경상북도 영일군 연일면 택전동	폐지
4778003012	경상북도 영일군 연일면 인주동	폐지
4778003013	경상북도 영일군 연일면 우복동	폐지
4778003014	경상북도 영일군 연일면 대잠동	폐지
4778003015	경상북도 영일군 연일면 이동	폐지
4778003016	경상북도 영일군 연일면 지곡동	폐지
4778003017	경상북도 영일군 연일면 효자동	폐지
4778003500	경상북도 영일군 오천면	폐지
4778003501	경상북도 영일군 오천면 용덕동	폐지
4778003502	경상북도 영일군 오천면 원동	폐지
4778003503	경상북도 영일군 오천면 문덕동	폐지
4778003504	경상북도 영일군 오천면 항사동	폐지
4778003505	경상북도 영일군 오천면 진전동	폐지
4778003506	경상북도 영일군 오천면 문충동	폐지
4778003507	경상북도 영일군 오천면 갈평동	폐지
4778003508	경상북도 영일군 오천면 용산동	폐지
4778003509	경상북도 영일군 오천면 광명동	폐지
4778003510	경상북도 영일군 오천면 세계동	폐지
4778003511	경상북도 영일군 오천면 구정동	폐지
4778003512	경상북도 영일군 오천면 정림동	폐지
4778004000	경상북도 영일군 의창면	폐지
4778004001	경상북도 영일군 의창면 성내동	폐지
4778004002	경상북도 영일군 의창면 매산동	폐지
4778004003	경상북도 영일군 의창면 북송동	폐지
4778004004	경상북도 영일군 의창면 마산동	폐지
4778004005	경상북도 영일군 의창면 옥성동	폐지
4778004006	경상북도 영일군 의창면 약성동	폐지
4778004007	경상북도 영일군 의창면 학성동	폐지
4778004008	경상북도 영일군 의창면 남성동	폐지
4778004009	경상북도 영일군 의창면 중성동	폐지
4778004010	경상북도 영일군 의창면 망천동	폐지
4778004011	경상북도 영일군 의창면 남송동	폐지
4778004012	경상북도 영일군 의창면 곡강동	폐지
4778004013	경상북도 영일군 의창면 용한동	폐지
4778004014	경상북도 영일군 의창면 우목동	폐지
4778004015	경상북도 영일군 의창면 죽천동	폐지
4778004016	경상북도 영일군 의창면 용곡동	폐지
4778004017	경상북도 영일군 의창면 양백동	폐지
4778004018	경상북도 영일군 의창면 덕성동	폐지
4778004019	경상북도 영일군 의창면 덕장동	폐지
4778004020	경상북도 영일군 의창면 용전동	폐지
4778004021	경상북도 영일군 의창면 용천동	폐지
4778004022	경상북도 영일군 의창면 금장동	폐지
4778004023	경상북도 영일군 의창면 흥안동	폐지
4778004024	경상북도 영일군 의창면 칠포동	폐지
4778004025	경상북도 영일군 의창면 오도동	폐지
4778004026	경상북도 영일군 의창면 초곡동	폐지
4778004027	경상북도 영일군 의창면 성곡동	폐지
4778004028	경상북도 영일군 의창면 학천동	폐지
4778004029	경상북도 영일군 의창면 이인동	폐지
4778004030	경상북도 영일군 의창면 대연동	폐지
4778004500	경상북도 영일군 조촌면	폐지
4778004501	경상북도 영일군 조촌면 신정동	폐지
4778004502	경상북도 영일군 조촌면 금광동	폐지
4778004503	경상북도 영일군 조촌면 일월동	폐지
4778004504	경상북도 영일군 조촌면 인덕동	폐지
4778004505	경상북도 영일군 조촌면 청림동	폐지
4778004506	경상북도 영일군 조촌면 용덕동	폐지
4778004507	경상북도 영일군 조촌면 원동	폐지
4778004508	경상북도 영일군 조촌면 문덕동	폐지
4778004509	경상북도 영일군 조촌면 항소동	폐지
4778004510	경상북도 영일군 조촌면 진전동	폐지
4778004511	경상북도 영일군 조촌면 갈평동	폐지
4778004512	경상북도 영일군 조촌면 문충동	폐지
4778004513	경상북도 영일군 조촌면 용산동	폐지
4778004514	경상북도 영일군 조촌면 광명동	폐지
4778004515	경상북도 영일군 조촌면 세계동	폐지
4778004516	경상북도 영일군 조촌면 구정동	폐지
4778011000	경상북도 영일군 구룡포읍	폐지
4778011001	경상북도 영일군 구룡포읍 대보리	폐지
4778011002	경상북도 영일군 구룡포읍 구만리	폐지
4778011003	경상북도 영일군 구룡포읍 강사리	폐지
4778011021	경상북도 영일군 구룡포읍 구룡포리	폐지
4778011022	경상북도 영일군 구룡포읍 삼정리	폐지
4778011023	경상북도 영일군 구룡포읍 석병리	폐지
4778011024	경상북도 영일군 구룡포읍 성동리	폐지
4778011025	경상북도 영일군 구룡포읍 구평리	폐지
4778011026	경상북도 영일군 구룡포읍 장길리	폐지
4778011027	경상북도 영일군 구룡포읍 하정리	폐지
4778011028	경상북도 영일군 구룡포읍 병포리	폐지
4778011029	경상북도 영일군 구룡포읍 후동리	폐지
4778011030	경상북도 영일군 구룡포읍 눌태리	폐지
4778012000	경상북도 영일군 흥해읍	폐지
4778012021	경상북도 영일군 흥해읍 매산동	폐지
4778012022	경상북도 영일군 흥해읍 북송동	폐지
4778012023	경상북도 영일군 흥해읍 마산동	폐지
4778012024	경상북도 영일군 흥해읍 옥성동	폐지
4778012025	경상북도 영일군 흥해읍 약성동	폐지
4778012026	경상북도 영일군 흥해읍 학성동	폐지
4778012027	경상북도 영일군 흥해읍 남성동	폐지
4778012028	경상북도 영일군 흥해읍 성내동	폐지
4778012029	경상북도 영일군 흥해읍 중성동	폐지
4778012030	경상북도 영일군 흥해읍 망천동	폐지
4778012031	경상북도 영일군 흥해읍 남송동	폐지
4778012032	경상북도 영일군 흥해읍 곡강동	폐지
4778012033	경상북도 영일군 흥해읍 용한동	폐지
4778012034	경상북도 영일군 흥해읍 우목동	폐지
4778012035	경상북도 영일군 흥해읍 죽천동	폐지
4778012036	경상북도 영일군 흥해읍 용곡동	폐지
4778012037	경상북도 영일군 흥해읍 양백동	폐지
4778012038	경상북도 영일군 흥해읍 덕성동	폐지
